,nombre,marca,presentacion,precio,lugar
11721,Papas Fritas Naturales,Kythos, 150 g,3 450 $,D1
11722,Yogur Griego,Dejamu, 150 g,2 720 $,D1
11723,Yogur Griego con Frutos Secos,Dejamu, 150 g,2 890 $,D1
11724,Yogur Griego con Sabor a Frutos Amarillos,Latti, 160 g,2 720 $,D1
11725,Mortadelas,Viandé, 225 g,2 290 $,D1
11726,Mortadelas de Pollo,Brakel, 250 g,3 990 $,D1
11727,Chocolate en Pasta con Azúcar,Casa Real, 230 g,3 750 $,D1
11728,"Chocolate en Pasta con Azúcar, Clavos y Canela",De la Taza, 250 g,4 290 $,D1
11729,Chocolate en Pasta con Azúcar,Corona, 230 g,4 350 $,D1
11730,"Chocolate en Pasta con Azúcar, Clavos y Canela",Casa Real, 125 g,2 150 $,D1
11731,Chocolate en Pasta con Azúcar,De la Taza, 500 g,6 490 $,D1
11732,Chocolate en Pasta con Azúcar,Sol, 320 g,8 490 $,D1
11733,Suavizante para Ropa con Aroma Floral,Bonaropa,1 000 ml,3 690 $,D1
11734,Suavizante para Ropa con Aroma a Manzana,Bonaropa,1 000 ml,3 690 $,D1
11735,Fríjoles Cargamanto Rosados,El Estío, 500 g,3 400 $,D1
11736,Fríjoles Blancos Blanquillos,El Estío, 500 g,3 000 $,D1
11737,Fríjoles Cargamanto Blancos,El Estío, 500 g,3 750 $,D1
11738,Fríjoles Rojos Bola Roja,El Estío, 500 g,4 490 $,D1
11739,Salchichas Tradicionales,Colpagro, 400 g,4 400 $,D1
11740,Salchichas de Pollo Bajas en Grasa,Brakel, 250 g,4 990 $,D1
11741,Salchichas Tradicionales,Viandé, 450 g,5 890 $,D1
11742,Salchichas Ahumadas para Parrilla,Viandé, 500 g,9 250 $,D1
11743,Salchichas Tradicionales,Viandé, 480 g,4 790 $,D1
11744,Salchichas Tradicionales,La Esperanza, 480 g,3 500 $,D1
11745,Salchichas Ahumadas para Parrilla,Big Bob, 280 g,7 450 $,D1
11746,Jabón Lavaplatos en Crema con Aroma a Limón,Brilla King, 500 g,2 800 $,D1
11747,Jabón Lavaplatos en Crema con Glicerina,Brilla King, 500 g,1 950 $,D1
11748,Arena para Gato,Magic Friends, 4.5 kg,15 990 $,D1
11749,Miel de Abejas,Meel, 350 g,7 250 $,D1
11750,Gel de Baño,Natural Feeling, 750 ml,6 490 $,D1
11751,Jabón Líquido de Avena Antibacterial,Natural Feeling, 500 ml,2 950 $,D1
11752,Chocolate en Pasta sin Azúcar con Clavos y Canela,Casa Real, 125 g,2 150 $,D1
11753,Chocolate en Pasta,Casa Real, 125 g,2 150 $,D1
11754,Chocolate en Pasta sin Azúcar,Casa Real, 125 g,2 150 $,D1
11755,Chocolate en Pasta sin Azúcar,Cruz, 250 g,5 500 $,D1
11756,Chocolate en Pasta sin Azúcar,Tesalia, 125 g,2 600 $,D1
11757,Chocolate en Pasta sin Azúcar,De la Taza, 125 g,2 290 $,D1
11758,Chocolate en Pasta sin Azúcar,De la Taza, 250 g,3 990 $,D1
11759,Chocolate en Pasta con Clavos y Canela,De la Taza, 250 g,4 190 $,D1
11760,Aceite Concentrado de Coco,Natri, 215 g,9 990 $,D1
11761,Galletas de Oblea Rellenas con Crema Dietéticas,Italo, 80 g,2 050 $,D1
11762,Galletas de Oblea Rellenas con Crema,Biscolata, 117 g,4 190 $,D1
11763,Galletas de Oblea Rellenas con Crema,Bela Vista, 115 g,1 500 $,D1
11764,Galletas de Oblea Rellenas con Crema Sabor a Coco,Cocosette, 50 g, 990 $,D1
11765,Galletas de Oblea Rellenas con Crema Sabor a Vainilla,Wafers Noel, 432 g,4 690 $,D1
11766,Jugo de Naranja,Tree Fruts,1 000 ml,5 190 $,D1
11767,Gaseosa Cola Dietética sin Azúcar,Coca-Cola,2 500 ml,4 550 $,D1
11768,Gaseosa Cola Dietética sin Azúcar,Pepsi,2 000 ml,2 500 $,D1
11769,Gaseosa de Naranja,Swigen,1 700 ml,1 790 $,D1
11770,Gaseosa de Lima-Limón,Sprite,1 500 ml,2 500 $,D1
11771,Gaseosa de Manzana,Swigen,1 700 ml,1 990 $,D1
11772,Gaseosa Cola Dietética sin Azúcar,Coca-Cola,1 750 ml,3 490 $,D1
11773,Gaseosa de Lima-Limón,Sprite,1 750 ml,2 690 $,D1
11774,Gaseosa de Toronja,Swigen,1 700 ml,1 990 $,D1
11775,Gaseosa de Manzana,Postobón,2 500 ml,4 300 $,D1
11776,Gaseosa Cola,Coca-Cola,2 500 ml,4 550 $,D1
11777,Gaseosa de Lima-Limón,Sprite,3 000 ml,4 950 $,D1
11778,Gaseosa Cola Champaña,Colombiana,2 500 ml,4 300 $,D1
11779,Gaseosa Cola,Coca-Cola,1 750 ml,4 990 $,D1
11780,Gaseosa Cola,Swigen,1 700 ml,2 750 $,D1
11781,Gaseosa Cola Roja,Swigen,1 700 ml,2 750 $,D1
11782,Gaseosa Cola Roja,Kola Román,1 750 ml,3 790 $,D1
11783,Crema Chantillí,Külfi, 250 g, 200 $,D1
11784,Bocaditos de Pollo Apanados,Calypso, 300 g,5 960 $,D1
11785,Bocaditos de Pollo Apanados,Brasset, 300 g,5 960 $,D1
11786,Arequipe,Latti, 250 g,3 050 $,D1
11787,Hamburguesas de Res,La Esperanza, 450 g,6 250 $,D1
11788,Arequipe Dietético,Latti, 250 g,4 800 $,D1
11789,Arequipe,Latti, 300 g,4 290 $,D1
11790,Hamburguesas de Res,Viandé, 450 g,6 490 $,D1
11791,Papa Capira,de D1, 2 kg,4 500 $,D1
11792,Agua Micelar,Delia Cosmetics, 200 ml,4 990 $,D1
11793,Brownies Rellenos,Horneaditos, 80 g,1 350 $,D1
11794,Mini Brownies,Horneaditos, 350 g,6 590 $,D1
11795,Brownies Recubiertos con Chocolate,Trufus, 80 g,1 890 $,D1
11796,Garbanzos,El Estío, 500 g,2 490 $,D1
11797,Gelatina en Polvo sin Sabor,Kedeli, 30 g,1 390 $,D1
11798,Pasabocas Surtidos,Natuchips, 125 g,1 250 $,D1
11799,Pasabocas Surtidos,Frito Lay, 250 g,5 490 $,D1
11800,Pasabocas Surtidos,Kythos, 160 g,2 550 $,D1
11801,Pasabocas Surtidos,Todo Rico, 160 g,3 600 $,D1
11802,Pasabocas Surtidos,Kythos, 160 g,2 550 $,D1
11803,Pasabocas Surtidos,Kythos, 318 g,5 990 $,D1
11804,Bebida Achocolatada,Sikolata, 200 g,3 350 $,D1
11805,Guacamole,Crachos, 200 g,2 990 $,D1
11806,Bebida Achocolatada,Mixlatti, 400 g,6 000 $,D1
11807,Bebida Achocolatada Dietética,Mixlatti, 200 g,3 800 $,D1
11808,Bebida Achocolatada Dietética,Milo, 200 g,6 650 $,D1
11809,Bebida Achocolatada Dietética,Milo, 300 g,11 490 $,D1
11810,Jabón Azul para Ropa,Brilla King, 900 g,2 190 $,D1
11811,Jabón para Prendas Delicadas con Aroma a Coco,Bonaropa, 200 g,1 050 $,D1
11812,Jabón para Ropa,Bonaropa, 300 g,1 290 $,D1
11813,Jabón para Ropa con Suavizante,Bonaropa, 300 g,1 100 $,D1
11814,Crema Humectante,Natural Feeling, 500 ml,5 990 $,D1
11815,Crema Humectante,Delia Cosmetics, 50 ml,1 990 $,D1
11816,Crema Humectante para Piel Sensible,Lubriderm, 200 ml,9 990 $,D1
11817,Crema Humectante,Delia Cosmetics, 75 ml,1 800 $,D1
11818,Gelatina,Kedeli, 480 g,3 150 $,D1
11819,Chorizos Campesinos,Viandé, 225 g,3 850 $,D1
11820,Gelatina,Arcoiris, 300 g,2 650 $,D1
11821,Chorizos Santarrosanos,Viandé, 225 g,4 990 $,D1
11822,Chorizos de Ternera,Viandé, 500 g,9 990 $,D1
11823,Chorizos Vela,Lourisierra, 80 g,7 450 $,D1
11824,Gelatina en Polvo,Kedeli, 120 g,1 990 $,D1
11825,Mermelada de Mora,La Constancia, 200 g,2 950 $,D1
11826,Mermelada de Melocotón,Loreto, 355 g,4 950 $,D1
11827,Mermelada de Fresa,Loreto, 355 g,4 950 $,D1
11828,Ajo,de D1, 100 g,2 100 $,D1
11829,Mermelada de Frutos Rojos,Loreto, 355 g,4 990 $,D1
11830,Mermelada de Mora,Zev, 200 g,1 750 $,D1
11831,Mostaza,Zev, 200 g,1 990 $,D1
11832,Limón,de D1, 500 g,2 700 $,D1
11833,Leche de Almendras sin Azúcar,So Delicious, 946 ml,8 990 $,D1
11834,Leche de Almendras con Sabor a Vainilla,So Delicious, 946 ml,8 990 $,D1
11835,Leche de Almendras con Sabor Natural,Silk, 946 ml,7 490 $,D1
11836,Leche de Almendras con Sabor Natural,So Delicious, 946 ml,7 490 $,D1
11837,Leche de Almendras,Almondee, 946 ml,7 450 $,D1
11838,Maní Confitado,Nuthos, 200 g,3 090 $,D1
11839,Maní Salado,Nuthos, 200 g,3 250 $,D1
11840,Mezcla para Panqueques y Gofres,Quicksy, 300 g,2 360 $,D1
11841,Chocolate en Polvo sin Azúcar con Clavos y Canela,Casa Real, 120 g,2 450 $,D1
11842,Chocolate en Polvo,Casa Real, 230 g,3 590 $,D1
11843,Chocolate en Polvo con Sucralosa,Chocolyne, 100 g,5 390 $,D1
11844,Desodorante en Aerosol,Xen, 150 ml,5 600 $,D1
11845,Desodorante en Aerosol,Natural Feeling, 150 ml,6 290 $,D1
11846,Chocolatina Común con Leche,Jet, 144 g,3 950 $,D1
11847,Chocolatina Común con Leche,Chalet, 50 g,2 290 $,D1
11848,Bombón de Chocolate,Oreo, 9 g, 900 $,D1
11849,Chocolatina Común con Leche,Kao, 144 g,3 290 $,D1
11850,Chocolatina Común Rellena con Dulce de Leche,Kinder, 20 g,3 990 $,D1
11851,Chocolatina Común con Arroz Inflado,Biscolata, 115 g,5 990 $,D1
11852,Pañales Etapa 2,Huggies, 30 unidades,14 950 $,D1
11853,Pañales Etapa 2,Little Angels, 30 unidades,24 000 $,D1
11854,Galletas Integrales con Avena,Crökan, 200 g,3 350 $,D1
11855,Galletas Integrales,Club Social, 234 g,3 650 $,D1
11856,Galletas Integrales con Avena,Crökan, 200 g,3 350 $,D1
11857,Galletas Integrales con Avena,Crökan, 200 g,3 350 $,D1
11858,Galletas Integrales con Avena y Relleno,Crökan, 168 g,3 750 $,D1
11859,Galletas Integrales con Miel,Natri, 216 g,2 890 $,D1
11860,Galletas Integrales con Cereales,Natri, 162 g,2 100 $,D1
11861,Galletas Integrales con Miel,Hony Bran, 297 g,4 290 $,D1
11862,Galletas Integrales con Relleno,Natri, 180 g,4 990 $,D1
11863,Galletas Integrales,Crakeñas, 384 g,3 890 $,D1
11864,Galletas Integrales,Greta, 120 g,2 590 $,D1
11865,Galletas Integrales,Club Social, 156 g,3 990 $,D1
11866,Toallas Higiénicas de Tela con Alas Ultradelgadas,Fresh & Free, 12 unidades,2 250 $,D1
11867,Toallas Higiénicas de Tela con Alas Ultradelgadas,Nosotras, 24 unidades,7 250 $,D1
11868,Toallas Higiénicas de Malla con Alas,Fresh & Free, 12 unidades,2 450 $,D1
11869,Toallas Higiénicas Nocturnas,Fresh & Free, 8 unidades,2 680 $,D1
11870,Toallas Higiénicas de Tela con Alas,Fresh & Free, 12 unidades,2 250 $,D1
11871,Mini Ponqués Recubiertos con Chocolate,Bimbo, 141 g,2 690 $,D1
11872,Papas Fritas en Fosforitos,Kythos, 200 g,1 790 $,D1
11873,Ponqués Recubiertos con Chocolate,Horneaditos, 70 g, 980 $,D1
11874,Mini Ponqués,Bimbo, 141 g,2 690 $,D1
11875,Ponqués con Sabor a Vainilla,Horneaditos, 250 g,1 900 $,D1
11876,Ponqués,Horneaditos, 300 g,2 590 $,D1
11877,Alimento para Perros Cachorros,Magic Friends,1 000 g,2 890 $,D1
11878,Alimento para Perros,Magic Friends,2 000 g,4 990 $,D1
11879,Alimento para Perros Adultos,Magic Friends,8 000 g,18 990 $,D1
11880,Alimento para Perros,Magic Friends,2 000 g,6 290 $,D1
11881,Alimento para Perros Adultos,Nutre Can,2 000 g,6 990 $,D1
11882,Alimento para Perros Adultos,Nutro,8 000 g,17 790 $,D1
11883,Alimento para Perros Adultos Razas Medianas,Purina Dog Chow,4 000 g,43 200 $,D1
11884,Alimento para Perros Cachorros,Ringo,1 000 g,2 900 $,D1
11885,Alimento para Perros,Nutriss,2 000 g,6 100 $,D1
11886,Alimento para Perros Adultos Razas Pequeñas,Purina Dog Chow,2 000 g,23 600 $,D1
11887,Mini Ponqués Recubiertos con Chocolate,Horneaditos, 180 g,1 900 $,D1
11888,Aguacate Hass,de D1, 0.5 kg,1 700 $,D1
11889,Huevos de Codorniz,Sol Naciente, 24 unidades,5 390 $,D1
11890,Manzana Gala,de D1, 1 kg,6 900 $,D1
11891,Duraznos en Almíbar,Cooltivo, 820 g,4 990 $,D1
11892,Salsa BBQ,Mash, 550 g,4 990 $,D1
11893,Gofres,Backerei, 216 g,4 090 $,D1
11894,Mezcla de Nueces,Nuthos, 200 g,3 850 $,D1
11895,Mezcla de Nueces,Mercal, 300 g,4 950 $,D1
11896,Mezcla de Nueces y Frutas Secas,Nuthos, 200 g,3 990 $,D1
11897,Mezcla de Nueces,Nuthos, 180 g,5 790 $,D1
11898,Tocino de Cerdo,Red Cut, 0.5 kg,6 790 $,D1
11899,Mezcla de Nueces y Frutas Secas,Nuthos, 180 g,5 790 $,D1
11900,Mezcla de Nueces y Frutas Secas,Manitoba, 50 g,1 550 $,D1
11901,Mezcla de Nueces Saladas,Nuthos, 180 g,4 990 $,D1
11902,Mezcla de Nueces y Frutas Secas,Nuthos, 225 g,5 990 $,D1
11903,Pañales Etapa 3,Huggies, 30 unidades,18 450 $,D1
11904,Pañales Etapa 4,Huggies, 30 unidades,21 950 $,D1
11905,Pañales Etapa 1,Huggies, 36 unidades,15 450 $,D1
11906,Varsol,Brilla King, 800 ml,4 190 $,D1
11907,Pañales Etapa 1,Little Angels, 30 unidades,10 990 $,D1
11908,Pañales Etapa 4,Little Angels, 30 unidades,19 990 $,D1
11909,Pañales Etapa 5,Little Angels, 30 unidades,28 750 $,D1
11910,Pañales Etapa 3,Little Angels, 30 unidades,17 990 $,D1
11911,Lasaña Preparada,Backerei, 350 g,5 950 $,D1
11912,Cacao en Polvo sin Azúcar,Casa Real, 120 g,2 450 $,D1
11913,Maní con Pasas,Nuthos, 200 g,3 150 $,D1
11914,Cacao en Polvo sin Azúcar con Clavos y Canela,Casa Real, 120 g,2 790 $,D1
11915,Bolsas para Basura Tipo Residencia,Tidy House, 10 unidades,2 190 $,D1
11916,Bolsas para Basura Tipo Papelera,Tidy House, 30 unidades,2 190 $,D1
11917,Bolsas para Basura Tipo Residencia,Tidy House, 10 unidades,2 190 $,D1
11918,Bolsas para Basura Tipo Residencia,Tidy House, 10 unidades,1 990 $,D1
11919,Paños Húmedos para Bebé con Aloe Vera,Little Angels, 72 unidades,4 590 $,D1
11920,Paños Húmedos para Bebé con Aloe Vera,Little Angels, 10 unidades, 990 $,D1
11921,Muslos de Pollo,de D1, 0.7 kg,6 650 $,D1
11922,Muslos de Pollo,El Golfo, 0.8 kg,4 950 $,D1
11923,Muslos de Pollo Crudos,Brasset, 0.8 kg,4 790 $,D1
11924,Protectores Diarios,Fresh & Free, 15 unidades, 990 $,D1
11925,Muslos de Pollo Crudos Marinados,Brasset, 0.7 kg,9 750 $,D1
11926,Fríjoles Refritos,Crachos, 300 g,3 590 $,D1
11927,Platos Desechables,Tidy House, 12 unidades,2 490 $,D1
11928,Jabón Lavaplatos Líquido con Aloe Vera y Aroma a Limón,Brilla King, 500 ml,1 750 $,D1
11929,Refresco de Fruta,Hit,1 200 ml,4 990 $,D1
11930,Refresco con Sabor a Mandarina,Tree Fruts,1 000 ml,2 290 $,D1
11931,Refresco con Sabor a Naranja,Tree Fruts,1 700 ml,2 690 $,D1
11932,Refresco con Sabor a Mora,Tree Fruts,1 000 ml,3 250 $,D1
11933,Refresco de Fruta,Tree Fruts,1 200 ml,5 290 $,D1
11934,Refresco de Fruta,Del Valle,2 400 ml,5 390 $,D1
11935,Limpiador Líquido con Bicarbonato con Aroma a Limón,Brilla King,1 000 ml,1 990 $,D1
11936,Limpiador Líquido para Mármol y Cerámica,Brilla King, 500 ml,3 990 $,D1
11937,Chili con Carne y Fríjoles,Crachos, 300 g,3 390 $,D1
11938,Fríjoles con Tocino,Cooltivo, 320 g,2 460 $,D1
11939,Limpiador Líquido con Aroma a Lavanda,Brilla King,1 000 ml,1 900 $,D1
11940,Limpiador Líquido con Aroma a Citronela,Brilla King,1 000 ml,2 490 $,D1
11941,Vinagre Blanco,Zev, 500 ml,1 460 $,D1
11942,Crema Antipañalitis,Little Angels, 150 g,5 990 $,D1
11943,Pistachos,Nuthos, 70 g,4 990 $,D1
11944,Mezcla para Brownies,Quicksy, 350 g,3 750 $,D1
11945,Salsa de Soya,Zev, 190 g,1 190 $,D1
11946,Palitos de Yuca Congelados,Toastatas, 500 g,2 750 $,D1
11947,Acondicionador con Ceramidas,Kolors, 300 ml,5 290 $,D1
11948,Acondicionador Reparador,Elvive, 400 ml,10 990 $,D1
11949,Cepillo de Dientes Suave,Bucarine, 1 unidad,1 390 $,D1
11950,Cepillo de Dientes Medio,Bucarine, 1 unidad,1 390 $,D1
11951,Cepillo de Dientes para Niños Suave,Bucarine, 1 unidad,1 250 $,D1
11952,Aceitunas Verdes Rellenas con Anchoa,Loreto, 200 g,2 300 $,D1
11953,Aceitunas Verdes Rellenas con Anchoa,Loreto, 200 g,2 800 $,D1
11954,Aceitunas Verdes Rellenas con Salmón,Ainoa, 200 g,2 990 $,D1
11955,Aceitunas Verdes Rellenas con Pimentón,Ainoa, 200 g,2 490 $,D1
11956,Ambientador en Aerosol con Aroma a Lavanda,Hosh, 250 ml,3 590 $,D1
11957,Ambientador en Aerosol con Aroma a Canela y Manzana,Hosh, 250 ml,3 590 $,D1
11958,Fórmula Láctea en Polvo Infantil 0 a 6 Meses,Enfamil, 375 g,17 450 $,D1
11959,Papel Aluminio,Tidy House, 13 m,2 790 $,D1
11960,Fórmula Láctea en Polvo Infantil 0 a 6 Meses,Enfamil, 375 g,26 850 $,D1
11961,Removedor,Natural Feeling, 100 ml,2 600 $,D1
11962,Removedor con Vitamina E,Natural Feeling, 250 ml,4 990 $,D1
11963,Suero Costeño,Klaren's, 400 g,5 190 $,D1
11964,Galletas Sánduche de Chocolate Rellenas con Crema Sabor a Vainilla,Black Out, 228 g,2 990 $,D1
11965,Mayonesa y Mostaza,Zafrán, 200 g,3 190 $,D1
11966,Torta con Helado,Külfi, 450 g,9 990 $,D1
11967,Torta Negra,Horneaditos, 80 g,1 370 $,D1
11968,Mayonesa y Mostaza,Zev, 200 g,2 180 $,D1
11969,Pasta de Tomate,Zev, 200 g,1 990 $,D1
11970,Té Frío Común con Sabor a Durazno,Eistee, 400 ml, 990 $,D1
11971,Té Frío Común con Sabor a Limón,Eistee, 400 ml, 990 $,D1
11972,Salsa para Carnes,Zev, 195 g,1 590 $,D1
11973,Protector Solar en Crema de Alta Protección,Delia Cosmetics, 100 ml,9 990 $,D1
11974,Masmelos,Michel, 120 g,1 890 $,D1
11975,Enjuague Bucal sin Alcohol,Bucarine, 500 ml,6 590 $,D1
11976,Arándanos Deshidratados,Nuthos, 150 g,4 890 $,D1
11977,Desodorante de Bola,Nivea, 50 ml,6 450 $,D1
11978,Desodorante de Bola,Nivea, 50 ml,6 450 $,D1
11979,Desodorante de Bola,Xen, 70 ml,3 990 $,D1
11980,Desodorante de Bola,Natural Feeling, 70 ml,3 990 $,D1
11981,Guante Doméstico,Tidy House, 1 par,1 890 $,D1
11982,Máquina para Afeitar de 2 Hojas,Xen, 2 unidades,1 400 $,D1
11983,Máquina para Afeitar de 2 Hojas,Xen, 2 unidades,1 400 $,D1
11984,Máquina para Afeitar de 3 Hojas,Xen, 2 unidades,2 800 $,D1
11985,Máquina para Afeitar de 3 Hojas,Xen, 2 unidades,2 800 $,D1
11986,Pasas,RioValle, 200 g,1 850 $,D1
11987,Desodorante en Aerosol para Pies,Xen, 220 ml,5 990 $,D1
11988,Pasas,Nuthos, 200 g,2 250 $,D1
11989,Kumis,Latti,1 040 g,3 750 $,D1
11990,Palitos de Queso,Backerei, 480 g,4 490 $,D1
11991,Kumis,Latti,1 248 g,3 990 $,D1
11992,Salsa Rosada,Zev, 200 g,1 290 $,D1
11993,Alcohol,Osa, 345 ml,1 350 $,D1
11994,Caldo de Gallina,Maggi, 88 g,2 450 $,D1
11995,Caldo de Gallina,Speciaria, 84 g,1 790 $,D1
11996,Alcohol Mentolado,Xen, 176 ml,4 800 $,D1
11997,Caldo de Gallina,Maggi, 80 g,2 290 $,D1
11998,Galletas Sánduche Comunes Rellenas con Crema Sabor a Vainilla,Happy Cream, 204 g,3 990 $,D1
11999,Esponja con Malla,Tidy House, 2 unidades, 950 $,D1
12000,Esponja Doble Uso,Tidy House, 3 unidades,1 650 $,D1
12001,Galletas Sánduche Saladas Rellenas con Crema Sabor a Queso,Dux, 216 g,4 190 $,D1
12002,Té Instantáneo con Sabor a Limón,Eistee, 9 l,4 290 $,D1
12003,Té Instantáneo Dietético con Sabor a Frutos Rojos,Eistee, 2.8 l,5 950 $,D1
12004,Pimienta Molida,P & I Gourmet, 28 g,1 990 $,D1
12005,Té Instantáneo con Sabor a Frutos Rojos,Eistee, 9 l,4 290 $,D1
12006,Alimento para Gatos Seco,Magic Friends,1 000 g,4 200 $,D1
12007,Alimento para Gatos Seco,Supercat Deli,1 000 g,4 500 $,D1
12008,Pimienta Entera,Yo Amo, 35 g,3 990 $,D1
12009,Talco para Pies Antibacterial,Xen, 150 g,4 690 $,D1
12010,Filete de Salmón,Pesqueros, 350 g,14 990 $,D1
12011,Escoba,Tidy House, 1 unidad,3 300 $,D1
12012,Té Verde con Sabor a Piña,Hindú, 13 g,4 250 $,D1
12013,Chuzos de Pollo,Bucanero, 540 g,9 950 $,D1
12014,Chuzos de Pollo Apanados,Brasset, 200 g,5 750 $,D1
12015,Chuzos de Pollo Crudos,Brasset, 540 g,13 390 $,D1
12016,Tostadas Blancas,Horneaditos, 150 g,1 150 $,D1
12017,Tostadas Integrales,Horneaditos, 100 g,2 350 $,D1
12018,Tostadas Aliñadas,Horneaditos, 90 g,1 990 $,D1
12019,Tostadas Aliñadas con Ajo,Horneaditos, 100 g,1 990 $,D1
12020,Tostadas con Mantequilla,Horneaditos, 100 g,1 800 $,D1
12021,Tostadas Integrales,Horneaditos, 150 g,1 350 $,D1
12022,Bocadillos Veleños,Dulce Naturaleza, 470 g,2 990 $,D1
12023,Mezcla para Torta con Sabor a Vainilla,Quicksy, 400 g,3 250 $,D1
12024,Champiñones en Conserva Tajados,Cooltivo, 280 g,3 850 $,D1
12025,Mezcla para Torta con Sabor a Naranja,Quicksy, 400 g,3 250 $,D1
12026,Bocadillos Rellenos con Arequipe,Dulce Naturaleza, 280 g,3 290 $,D1
12027,Agua con Gas,Omi, 600 ml, 890 $,D1
12028,Maíz Pira,El Estío, 500 g,1 950 $,D1
12029,Arvejas,El Estío, 0.5 kg,1 750 $,D1
12030,Papa Criolla,de D1, 1 kg,4 200 $,D1
12031,Macarrones en Tubos,Deliziare, 500 g,2 250 $,D1
12032,Ciruelas Pasas,RioValle, 200 g,3 690 $,D1
12033,Ciruelas Pasas,Fundo Sofruco, 200 g,3 890 $,D1
12034,Gel Antibacterial,Natural Feeling, 300 ml,3 590 $,D1
12035,Desmanchador para Ropa Líquido,Bonaropa,1 000 ml,3 790 $,D1
12036,Desmanchador para Ropa Blanca Líquido,Bonaropa,1 000 ml,3 990 $,D1
12037,Aromática de Panela,Makariza, 125 g,2 350 $,D1
12038,Espuma de Afeitar,Babaria, 294 g,7 850 $,D1
12039,Espuma de Afeitar,Xen, 294 g,5 950 $,D1
12040,Whisky,Gaelik, 700 ml,35 000 $,D1
12041,Limpiavidrios en Espray,Brilla King, 500 ml,1 890 $,D1
12042,Aromática de Frutos Rojos,Kanpur, 10 g,3 190 $,D1
12043,Aromática de Yerbabuena,Kanpur, 15 g,1 850 $,D1
12044,Empanadas,Paisanticos, 262 g,3 750 $,D1
12045,Tampones sin Aplicador para Flujo Fuerte,Fresh & Free, 10 unidades,2 780 $,D1
12046,Trapeador,Tidy House, 1 unidad,4 900 $,D1
12047,Morcilla,Viandé, 500 g,6 700 $,D1
12048,Oregano,P & I Gourmet, 20 g,1 990 $,D1
12049,Ron 3 Años,Ron Medellín, 375 ml,17 990 $,D1
12050,Ron,Black Barrel, 750 ml,29 950 $,D1
12051,Leche Saborizada,Latti,1 200 ml,3 990 $,D1
12052,Leche Saborizada,Latti, 600 ml,3 290 $,D1
12053,Leche con Sabor a Chocolate,Latti, 600 ml,4 490 $,D1
12054,Leche con Sabor a Fresa,Latti, 600 ml,4 490 $,D1
12055,Limpiador de Juntas,Brilla King, 500 ml,2 990 $,D1
12056,Albahaca Seca,P & I Gourmet, 20 g,1 750 $,D1
12057,Bolsas Pequeñas Resellables,Tidy House, 20 unidades,3 690 $,D1
12058,Salsa Boloñesa,Deliziare, 400 g,4 690 $,D1
12059,Salsa Napolitana,Deliziare, 400 g,3 890 $,D1
12060,Salsa Pesto a la Genovese,Collegrande, 190 g,4 990 $,D1
12061,Salsa Negra,Zev, 190 g,1 590 $,D1
12062,Arepas de Yuca con Queso,Masmaï, 240 g,2 990 $,D1
12063,Cerezas en Conserva,Al Fresco, 125 g,3 250 $,D1
