,nombre,marca,presentacion,precio,lugar
1167,Sopa Marinera,Maggi, 70 g,2 780 $,Éxito
1168,Salsa de Ají,Fruco, 157 g,4 900 $,Éxito
1169,Salsa de Ají,La Constancia, 320 g,7 940 $,Éxito
1170,Salsa de Ají,La Constancia, 315 g,8 470 $,Éxito
1171,Salsa de Ají Muy Picante,Baulex, 165 g,7 810 $,Éxito
1172,Salsa de Ají Muy Picante,Amazon, 98 g,5 500 $,Éxito
1173,Salsa de Ají Suave,Azteca, 220 g,6 690 $,Éxito
1174,Sopa con Arroz,Maggi, 65 g,1 490 $,Éxito
1175,Sopa Infantil,Éxito, 70 g,1 750 $,Éxito
1176,Sopa Marinera,Éxito, 70 g,1 710 $,Éxito
1177,Sopa Minestrone,Knorr, 64 g,1 980 $,Éxito
1178,Sopa Minestrone,Éxito, 70 g,2 410 $,Éxito
1179,Sopa con Arroz,Éxito, 65 g,1 710 $,Éxito
1180,Sopa Sancocho,Knorr, 52 g,1 380 $,Éxito
1181,Endulzante de Estevia,Erba dolce, 160 g,26 850 $,Éxito
1182,Endulzante de Estevia,Erba dolce, 40 g,7 950 $,Éxito
1183,Endulzante de Estevia,Éxito, 150 g,10 840 $,Éxito
1184,Endulzante de Estevia,Éxito, 10 g,9 540 $,Éxito
1185,Endulzante de Estevia,Erba dolce, 80 g,18 550 $,Éxito
1186,Endulzante de Estevia,Éxito, 100 g,8 580 $,Éxito
1187,Endulzante de Estevia,Erba dolce, 160 g,17 050 $,Éxito
1188,Endulzante de Estevia,Incauca, 160 g,14 850 $,Éxito
1189,Endulzante de Estevia,Incauca, 225 g,13 950 $,Éxito
1190,Endulzante de Estevia,Incauca, 5 g,10 360 $,Éxito
1191,Endulzante de Estevia,Éxito, 120 g,8 580 $,Éxito
1192,Endulzante de Estevia,Sabro, 9 g,9 390 $,Éxito
1193,Endulzante de Estevia,Sabro, 100 g,23 050 $,Éxito
1194,Endulzante de Estevia,Sabro, 9 g,12 050 $,Éxito
1195,Endulzante de Estevia,Sabro, 50 g,11 460 $,Éxito
1196,Salchichas Frankfurt en Lata,Zenú, 360 g,7 120 $,Éxito
1197,Salchichas Frankfurt en Lata,Rica, 360 g,5 320 $,Éxito
1198,Pescado en Salsa de Tomate,Van Camp's, 425 g,7 430 $,Éxito
1199,Salsa de Curry,Patak's, 290 g,16 350 $,Éxito
1200,Piña en Almíbar,Éxito, 230 g,4 160 $,Éxito
1201,Piña en Almíbar,Éxito, 490 g,6 490 $,Éxito
1202,Piña en Almíbar,Gourmet, 520 g,7 020 $,Éxito
1203,Piña en Almíbar,La Coruña, 565 g,8 700 $,Éxito
1204,Piña en Almíbar,La Coruña, 565 g,9 780 $,Éxito
1205,Salsa de Curry,Colmans, 175 g,4 360 $,Éxito
1206,Salsa de Curry,Patak's, 283 g,13 830 $,Éxito
1207,Endulzante de Sucralosa,Splenda, 50 g,13 200 $,Éxito
1208,Salsa de Curry,Patak's, 290 g,15 950 $,Éxito
1209,Endulzante de Sucralosa,Sucaryl, 38 g,17 700 $,Éxito
1210,Endulzante de Sucralosa,Sucaryl, 26 g,10 550 $,Éxito
1211,Endulzante de Sucralosa,Sucaryl, 360 g,21 100 $,Éxito
1212,Coctel de Frutas en Almíbar,San Felipe, 820 g,7 630 $,Éxito
1213,Coctel de Frutas en Almíbar,Taeq, 800 g,10 790 $,Éxito
1214,Coctel de Frutas en Almíbar,Éxito, 820 g,8 520 $,Éxito
1215,Salsa Dulce de Piña,Éxito, 200 g,3 900 $,Éxito
1216,Salsa Dulce de Piña,Aderezos, 280 g,5 160 $,Éxito
1217,Salsa Dulce de Piña,La Constancia, 200 g,4 940 $,Éxito
1218,Jalapeños en Conserva,Taconacho, 250 g,5 900 $,Éxito
1219,Jalapeños en Conserva,Éxito, 240 g,5 060 $,Éxito
1220,Miel Mostaza,Éxito, 250 g,6 110 $,Éxito
1221,Jalapeños en Conserva,Old El Paso, 340 g,15 900 $,Éxito
1222,Miel Mostaza,Hunts, 510 g,11 030 $,Éxito
1223,Miel Mostaza,Base Cook, 310 g,6 570 $,Éxito
1224,Ají en Polvo,del Éxito, 72 g,21 300 $,Éxito
1225,Anchoas en Aceite de Oliva,Sabores de Colombia, 30 g,13 550 $,Éxito
1226,Arvejas en Lata,Éxito, 320 g,2 480 $,Éxito
1227,Arvejas en Lata,San Jorge, 300 g,3 210 $,Éxito
1228,Arvejas en Lata,San Jorge, 300 g,5 000 $,Éxito
1229,Arvejas en Lata,El Nogal, 241 g,4 070 $,Éxito
1230,Arvejas en Lata,Respin, 600 g,6 700 $,Éxito
1231,Arvejas en Lata,Taeq, 300 g,3 430 $,Éxito
1232,Arvejas en Lata,Éxito, 600 g,4 350 $,Éxito
1233,Arvejas en Lata,Zenú, 300 g,3 110 $,Éxito
1234,Arvejas en Lata,Zenú, 580 g,5 150 $,Éxito
1235,Arvejas en Lata,Casino, 280 g,6 990 $,Éxito
1236,Cobertura para Torta con Sabor a Vainilla,Betty Crocker, 453 g,12 900 $,Éxito
1237,Salsa Chipotle,Amazon, 355 g,8 610 $,Éxito
1238,Jengibre en Conserva,Best Choice, 340 g,18 900 $,Éxito
1239,Trigo,Al Fresco, 500 g,7 650 $,Éxito
1240,Esparragos en Conserva,Casino, 330 g,10 590 $,Éxito
1241,Esparragos en Conserva,Casino, 530 g,15 200 $,Éxito
1242,Esparragos en Conserva,Éxito, 330 g,10 010 $,Éxito
1243,Esparragos en Conserva,Alfa, 330 g,11 810 $,Éxito
1244,Esparragos en Conserva,Alfa, 330 g,13 350 $,Éxito
1245,Comino en Polvo,Del Fogón, 58 g,2 000 $,Éxito
1246,Cobertura para Torta con Sabor a Chocolate,Betty Crocker, 453 g,12 900 $,Éxito
1247,Cobertura para Torta con Sabor a Chocolate,Corona, 500 g,11 910 $,Éxito
1248,Cobertura para Torta con Sabor a Chocolate,Corona, 500 g,11 900 $,Éxito
1249,Color,Éxito, 60 g,1 380 $,Éxito
1250,Color,El Rey, 55 g, 990 $,Éxito
1251,Color,Triguisar, 50 g, 960 $,Éxito
1252,Comino en Polvo,El Rey, 55 g,2 380 $,Éxito
1253,Comino Entero,Éxito, 30 g,1 990 $,Éxito
1254,Comino en Polvo,Éxito, 60 g,2 210 $,Éxito
1255,Color,Triguisar, 70 g,2 080 $,Éxito
1256,Laurel,El Rey, 37 g,3 460 $,Éxito
1257,Ensalada de Vegetales,Zenú, 220 g,4 310 $,Éxito
1258,Ensalada de Vegetales,Zenú, 300 g,3 300 $,Éxito
1259,Ensalada de Vegetales,Zenú, 580 g,5 150 $,Éxito
1260,Ensalada de Vegetales,Respin, 300 g,3 170 $,Éxito
1261,Ensalada de Vegetales,Respin, 570 g,4 750 $,Éxito
1262,Espaguetis de Arroz,Best Choice, 200 g,4 630 $,Éxito
1263,Laurel,Kiska, 10 g,3 190 $,Éxito
1264,Laurel,Rapisopas, 7 g,2 890 $,Éxito
1265,Laurel,Éxito, 37 g,2 980 $,Éxito
1266,Pasta de Arroz,El Dorado, 250 g,4 840 $,Éxito
1267,Pasta de Arroz,El Dorado, 250 g,5 300 $,Éxito
1268,Pasta de Arroz,Best Choice, 300 g,11 600 $,Éxito
1269,Cobertura para Torta con Sabor a Chocolate,Mimo's, 310 g,9 330 $,Éxito
1270,Salsa Teriyaki,Sakurahana, 350 g,11 750 $,Éxito
1271,Salsa Teriyaki,Éxito, 250 g,6 470 $,Éxito
1272,Cobertura para Torta con Sabor a Chocolate,Smucker's, 567 g,9 420 $,Éxito
1273,Pasta de Arroz,Best Choice, 400 g,6 860 $,Éxito
1274,Pasta de Ajo,El Rey, 250 g,5 820 $,Éxito
1275,Pasta de Ajo,El Rey, 250 g,5 560 $,Éxito
1276,Pasta de Ajo,Aderezos,1 050 g,11 090 $,Éxito
1277,Mezcla de Hierbas,El Rey, 15 g,3 100 $,Éxito
1278,Linaza,El Cocinerito, 250 g,2 700 $,Éxito
1279,Linaza,El Cocinerito, 250 g,3 260 $,Éxito
1280,Mezcla de Hierbas,Kiska, 20 g,3 400 $,Éxito
1281,Mezcla de Hierbas,Kiska, 20 g,3 400 $,Éxito
1282,Arroz con Leche,Éxito, 250 g,3 590 $,Éxito
1283,Salvado de Trigo,Vitarrico, 500 g,2 040 $,Éxito
1284,Salvado de Trigo,Toning, 450 g,4 070 $,Éxito
1285,Arvejas y Zanahorias en Lata,San Jorge, 300 g,3 500 $,Éxito
1286,Arvejas y Zanahorias en Lata,San Jorge, 360 g,3 200 $,Éxito
1287,Arvejas y Zanahorias en Lata,Taeq, 300 g,3 640 $,Éxito
1288,Arvejas y Zanahorias en Lata,Éxito, 300 g,2 390 $,Éxito
1289,Arvejas y Zanahorias en Lata,Éxito, 580 g,4 540 $,Éxito
1290,Arvejas y Zanahorias en Lata,Zenú, 300 g,3 360 $,Éxito
1291,Coco en Polvo,El Nogal, 250 g,6 920 $,Éxito
1292,Mezcla para Helados,Batilado, 82 g,3 000 $,Éxito
1293,Arvejas y Zanahorias en Lata,San Jorge, 600 g,4 530 $,Éxito
1294,Soya,Éxito, 500 g,1 790 $,Éxito
1295,Arvejas y Zanahorias en Lata,Zenú, 580 g,5 340 $,Éxito
1296,Sirope,Aunt Jemima, 355 ml,14 550 $,Éxito
1297,Sirope de Agave,Taeq, 330 ml,25 750 $,Éxito
1298,Sirope Dietético,Aunt Jemima, 355 ml,13 250 $,Éxito
1299,Sirope,haz de oros, 340 ml,13 600 $,Éxito
1300,Sirope Dietético,Diety, 250 ml,9 400 $,Éxito
1301,Sirope Dietético,haz de oros, 340 ml,16 400 $,Éxito
1302,Pescado en Aceite,Isabel, 425 g,8 070 $,Éxito
1303,Pescado en Aceite,Van Camp's, 425 g,9 670 $,Éxito
1304,Pepinillos en Conserva,Casino, 185 g,7 990 $,Éxito
1305,Pepinillos en Conserva,GranUnión, 250 g,5 020 $,Éxito
1306,Pepinillos en Conserva,Al Fresco, 250 g,4 270 $,Éxito
1307,Pepinillos en Conserva,GranUnión, 250 g,5 450 $,Éxito
1308,Pepinillos en Conserva,La Coruña, 250 g,5 000 $,Éxito
1309,Pepinillos en Conserva,Maestranza, 345 g,8 990 $,Éxito
1310,Pepinillos en Conserva,Heinz, 375 g,20 450 $,Éxito
1311,Aceite en Espray,Pam, 170 g,14 840 $,Éxito
1312,Aceite en Espray,Pam, 141 g,20 200 $,Éxito
1313,Aceite en Espray,Pam, 141 g,16 560 $,Éxito
1314,Salsa Dulce de Mora Dietética,Taeq, 200 g,5 980 $,Éxito
1315,Salsa Dulce de Frutos Rojos Dietética,Taeq, 200 g,6 840 $,Éxito
1316,Aceite en Espray,Taeq, 300 g,16 750 $,Éxito
1317,Salsa Antipasto,ULA's Food Show, 250 g,15 500 $,Éxito
1318,Salsa Antipasto,Éxito, 250 g,6 760 $,Éxito
1319,Salsa Antipasto,Éxito, 500 g,14 450 $,Éxito
1320,Maíz Trillado Amarillo,Éxito,3 000 g,6 190 $,Éxito
1321,Maíz Trillado Blanco,Éxito,1 000 g,2 190 $,Éxito
1322,Maíz Trillado Blanco,Éxito,3 000 g,6 490 $,Éxito
1323,Mejillones en Lata,Vigilante, 115 g,8 030 $,Éxito
1324,Mejillones en Lata,Vigilante, 115 g,8 030 $,Éxito
1325,Mejillones en Lata,Sabor Español, 115 g,10 540 $,Éxito
1326,Mejillones en Lata,Vigilante, 115 g,8 030 $,Éxito
1327,Salsa Antipasto,Aderezos, 250 g,8 560 $,Éxito
1328,Salsa Antipasto,Aderezos, 500 g,16 550 $,Éxito
1329,Base para Salsa Bechamel,Maggi, 50 g,3 150 $,Éxito
1330,Base para Salsa Bechamel,Knorr, 40 g,2 490 $,Éxito
1331,Base para Salsa Boloñesa,Maggi, 50 g,2 470 $,Éxito
1332,Cebollitas en Conserva,GranUnión, 250 g,4 410 $,Éxito
1333,Cebollitas en Conserva,La Coruña, 250 g,4 760 $,Éxito
1334,Cebollitas en Conserva,GranUnión, 250 g,4 410 $,Éxito
1335,Clavo,El Rey, 9 g,1 580 $,Éxito
1336,Clavo,Éxito, 9 g,1 410 $,Éxito
1337,Mezcla para Flan Dietético,Diety, 11 g,3 010 $,Éxito
1338,Mezcla para Flan,Gel'hada, 60 g,1 670 $,Éxito
1339,Mezcla para Flan,Royal, 40 g,2 630 $,Éxito
1340,Mezcla para Arepas de Choclo,Pan, 500 g,3 720 $,Éxito
1341,Mezcla para Arepas de Choclo,Doñarepa, 500 g,3 090 $,Éxito
1342,Mezcla para Galletas,haz de oros, 340 g,6 300 $,Éxito
1343,Mezcla para Galletas,Betty Crocker, 496 g,11 900 $,Éxito
1344,Mezcla para Arepas de Choclo,Pan,1 000 g,5 710 $,Éxito
1345,Pimentones en Conserva,Badia, 57 g,7 990 $,Éxito
1346,Pimentones en Conserva,Pomona, 350 g,17 900 $,Éxito
1347,Pimentones en Conserva,Casino, 280 g,13 000 $,Éxito
1348,Base para Salsa Boloñesa,Knorr, 50 g,2 490 $,Éxito
1349,Mezcla para Apanar,Roa, 200 g,4 010 $,Éxito
1350,Carne de Diablo en Lata,Éxito, 80 g,3 500 $,Éxito
1351,Carne de Diablo en Lata,Zenú, 80 g,4 640 $,Éxito
1352,Mezcla para Apanar,Susanita, 200 g,2 530 $,Éxito
1353,Puré de Tomate,Hunts, 822 g,19 200 $,Éxito
1354,Puré de Tomate,Hunts, 305 g,8 490 $,Éxito
1355,Requesón,Del Vecchio, 300 g,6 630 $,Éxito
1356,Requesón,Colanta, 230 g,4 180 $,Éxito
1357,Achiote,El Rey, 30 g,2 330 $,Éxito
1358,Alcachofas en Conserva,Pomona, 350 g,19 950 $,Éxito
1359,Algas para Sushi,Best Choice, 25 g,17 050 $,Éxito
1360,Palmitos en Conserva,Snob, 430 g,18 850 $,Éxito
1361,Palmitos en Conserva,Snob, 410 g,13 050 $,Éxito
1362,Corazones de Alcachofa en Conserva,Mi Vereda, 410 g,7 900 $,Éxito
1363,Palmitos en Conserva,El Nogal, 430 g,16 600 $,Éxito
1364,Curry,El Rey, 20 g,3 390 $,Éxito
1365,Palmitos en Conserva,Palmitos del Putumayo, 210 g,7 200 $,Éxito
1366,Ensalada Rusa,Zenú, 400 g,9 200 $,Éxito
1367,Flor de Jamaica,del Éxito, 50 g,6 210 $,Éxito
1368,Base para Salsa de Queso,Knorr, 33 g,2 490 $,Éxito
1369,Nuez Moscada,Éxito, 12 g,2 290 $,Éxito
1370,Palmitos en Conserva,Alfa, 480 g,14 350 $,Éxito
1371,Palmitos en Conserva,Éxito, 330 g,10 310 $,Éxito
1372,Palmitos en Conserva,Palmitos del Putumayo, 400 g,8 810 $,Éxito
1373,Palmitos en Conserva,Corpocampo, 210 g,8 550 $,Éxito
1374,Palmitos en Conserva,Taeq, 210 g,8 070 $,Éxito
1375,Palmitos en Conserva,Palmitos del Putumayo, 330 g,7 300 $,Éxito
1376,Palmitos en Conserva,Éxito, 480 g,10 910 $,Éxito
1377,Mezcla para Pudín con Sabor a Arequipe,Gel'hada, 85 g,2 287 $,Éxito
1378,Salsa China,Fruco, 170 g,4 830 $,Éxito
1379,Salsa de Pescado,Squid Brand, 300 ml,8 346 $,Éxito
1380,Salsa Bearnesa,Casino, 250 g,5 990 $,Éxito
1381,Salsa Sriracha,Amazon, 355 g,10 720 $,Éxito
1382,Sémola de Trigo,Casino, 500 g,4 500 $,Éxito
1383,Encurtido en Vinagre,Maestranza, 345 g,9 690 $,Éxito
1384,Encurtido en Vinagre,Sabor Español, 330 g,8 770 $,Éxito
1385,Encurtido en Vinagre,Sabor Español, 330 g,10 830 $,Éxito
1386,Encurtido en Vinagre,El Hortelano, 770 g,12 000 $,Éxito
1387,Encurtido en Vinagre,Alfa, 500 g,7 320 $,Éxito
1388,Mezcla para Pudín con Sabor a Chocolate,Gel'hada, 100 g,2 390 $,Éxito
1389,Mezcla para Pudín con Sabor a Vainilla,Gel'hada, 85 g,1 740 $,Éxito
1390,Mezcla para Pudín Dietético con Sabor a Chocolate,Konfyt, 24 g,3 160 $,Éxito
1391,Mezcla para Pudín Dietético con Sabor a Vainilla,Konfyt, 24 g,3 160 $,Éxito
1392,Arvejas en Vaina,del Éxito, 0.6 kg,3 840 $,Éxito
1393,Arvejas en Vaina,del Éxito, 1 kg,2 560 $,Éxito
1394,Dulce de Brevas,La Constancia, 600 g,10 710 $,Éxito
1395,Dulce de Brevas,La Coruña, 600 g,7 630 $,Éxito
1396,Calamar en Lata,Vigilante, 115 g,7 740 $,Éxito
1397,Calamar en Lata,Vigilante, 115 g,10 060 $,Éxito
1398,Pasta de Cocción Rápida,Casino, 500 g,5 180 $,Éxito
1399,Guascas,Kiska, 10 g,2 680 $,Éxito
1400,Dulce de Brevas,Konfyt, 500 g,19 500 $,Éxito
1401,Calamar en Lata,Sabor Español, 115 g,7 270 $,Éxito
1402,Guascas,Rapisopas, 7 g,2 350 $,Éxito
1403,Guascas,Éxito, 10 g,1 160 $,Éxito
1404,Arvejas en Vaina,del Éxito, 0.2 kg,6 430 $,Éxito
1405,Pasta en Corbatas,Barilla, 500 g,7 750 $,Éxito
1406,Orzo,Conzazoni,1 000 g,11 720 $,Éxito
1407,Pasta en Corbatas,Pastas La Muñeca, 250 g,1 580 $,Éxito
1408,Puré de Papas,Betty Crocker, 388 g,16 500 $,Éxito
1409,Puré de Papas,VanGuy, 250 g,7 160 $,Éxito
1410,Orzo,Barilla, 500 g,6 330 $,Éxito
1411,Orzo,Monticello, 750 g,8 190 $,Éxito
1412,Salsa de Ciruelas Pasas,La Constancia, 200 g,4 280 $,Éxito
1413,Salsa de Ciruelas Pasas,Éxito, 200 g,3 640 $,Éxito
1414,Salsa de Ciruelas Pasas,Aderezos, 280 g,5 130 $,Éxito
1415,Pasta de Cocción Rápida,Casino, 500 g,5 990 $,Éxito
1416,Pasta de Cocción Rápida,Casino, 500 g,6 350 $,Éxito
1417,Arroz Partido,Caribe,1 000 g,2 200 $,Éxito
1418,Arroz Partido,Éxito,1 000 g,2 450 $,Éxito
1419,Base para Salsa Napolitana,Maggi, 47 g,2 800 $,Éxito
1420,Base para Salsa Carbonara,Maggi, 50 g,2 470 $,Éxito
1421,Mezcla para Ponqué,Betty Crocker, 184 g,7 690 $,Éxito
1422,Cebada,Del Cultivo, 500 g,2 210 $,Éxito
1423,Chimichurri,Ekono, 165 g,2 460 $,Éxito
1424,Chimichurri,Éxito, 240 g,4 920 $,Éxito
1425,Cebada,Del Cultivo, 500 g,2 060 $,Éxito
1426,Dulce de Guayaba,La Constancia, 200 g,4 650 $,Éxito
1427,Dulce de Guayaba,La Constancia, 600 g,6 503 $,Éxito
1428,Endulzante de Aspartamo,Aldy, 200 g,20 350 $,Éxito
1429,Endulzante de Aspartamo,Aldy, 70 g,15 450 $,Éxito
1430,Guiso,El Rey, 100 g,2 250 $,Éxito
1431,Guiso,Éxito, 240 g,3 910 $,Éxito
1432,Mezcla para Ponqué,Betty Crocker, 184 g,6 990 $,Éxito
1433,Pasta de Maíz,El Dorado, 250 g,4 140 $,Éxito
1434,Pasta de Maíz,El Dorado, 250 g,4 690 $,Éxito
1435,Pasta en Letras,Doria, 250 g,1 710 $,Éxito
1436,Pasta en Letras,Pastas La Muñeca, 250 g,1 580 $,Éxito
1437,Mezcla para Postre Dietético,Konfyt, 11 g,3 400 $,Éxito
1438,Mezcla para Postre Dietético,Konfyt, 11 g,3 910 $,Éxito
1439,Salsa Agridulce,La Constancia, 222 g,3 518 $,Éxito
1440,Salsa Agridulce,Lee Kum Kee, 240 g,15 300 $,Éxito
1441,Base para Salsa Carbonara,Knorr, 42 g,2 490 $,Éxito
1442,Base para Salsa Napolitana,Knorr, 46 g,2 460 $,Éxito
1443,Canelones,Monticello, 250 g,8 530 $,Éxito
1444,Canelones,Barilla, 250 g,7 920 $,Éxito
1445,Ablandacarnes,Triguisar, 45 g, 910 $,Éxito
1446,Berenjenas en Conserva,Pomona, 350 g,17 900 $,Éxito
1447,Mango Chutney,Patak's, 340 g,14 650 $,Éxito
1448,Claras de Huevo,Avinal,1 000 ml,24 997 $,Éxito
1449,Cobertura Fondue,Corona, 250 g,11 950 $,Éxito
1450,Habichuelas en Conserva,Casino, 220 g,4 990 $,Éxito
1451,Texturizado de Soya,Hojaral, 100 g,3 920 $,Éxito
1452,Fríjoles en Vaina,del Éxito, 100 g, 847 $,Éxito
1453,Endulzante de Fructosa,del Éxito, 450 g,23 100 $,Éxito
1454,Fresas en Conserva sin Azúcar,Diety, 250 g,8 910 $,Éxito
1455,Moras en Conserva sin Azúcar,Diety, 250 g,9 360 $,Éxito
1456,Guindillas en Conserva,Sabor Español, 300 g,10 280 $,Éxito
1457,Mezcla para Cupcakes,haz de oros, 300 g,4 560 $,Éxito
1458,Base para Salsa de Champiñones,Knorr, 33 g,2 490 $,Éxito
1459,Espuma de Fuagrás,Henaff, 100 g,17 250 $,Éxito
1460,Pepinos en Conserva,Pepita, 500 g,7 070 $,Éxito
1461,Salmón en Aceite y Agua,Robinson Crusoe, 170 g,14 900 $,Éxito
1462,Salsa Búfalo,Amazon, 355 g,9 570 $,Éxito
1463,Salsa de Caramelo,Casino, 190 g,5 930 $,Éxito
1464,Salsa de Aceitunas,Casino, 90 g,7 990 $,Éxito
1465,Salsa de Ostras,Lee Kum Kee, 255 g,13 800 $,Éxito
1466,Salsa de Berenjena,Casino, 190 g,10 170 $,Éxito
1467,Base para Gulash,Maggi, 45 g,3 170 $,Éxito
1468,Salsa Hoisin,Lee Kum Kee, 240 g,11 470 $,Éxito
1469,Salsa Provenzal,Casino, 420 g,9 240 $,Éxito
1470,Sopa Minestrone Preparada,Campbell's, 305 g,13 117 $,Éxito
1471,Almidón de Yuca,Maizena, 300 g,9 530 $,Éxito
1472,Crema de Leche,D'lish, 200 g,2 100 $,Ara
1473,Crema de Leche,Alquería, 200 g,2 100 $,Ara
1474,Aceite de Canola,Olisun, 900 ml,5 750 $,Ara
1475,Aceite Vegetal,Sonelo,3 000 ml,11 400 $,Ara
1476,Aceite de Girasol,Olisun,3 000 ml,25 950 $,Ara
1477,Aceite de Girasol,Olisol, 900 ml,8 000 $,Ara
1478,Aceite de Soya,Olisun, 900 ml,4 350 $,Ara
1479,Aceite de Soya,Sonelo,3 000 ml,12 950 $,Ara
1480,Azúcar Blanca,Incauca,2 500 g,7 000 $,Ara
1481,Azúcar Blanca,Incauca,5 000 g,14 000 $,Ara
1482,Azúcar Blanca,Riopaila,1 000 g,3 690 $,Ara
1483,Azúcar Morena,Riopaila,1 000 g,4 887 $,Ara
1484,Azúcar Blanca,Riopaila,2 500 g,9 200 $,Ara
1485,Arroz Blanco,Diana,1 000 g,4 250 $,Ara
1486,Margarina de Mesa y Cocina,Sonne, 250 g,1 890 $,Ara
1487,Arroz Blanco,Del Costal,3 000 g,9 500 $,Ara
1488,Arroz Blanco,Diana,12 500 g,32 400 $,Ara
1489,Arroz Blanco de Muy Alta Calidad,Diana,1 000 g,4 590 $,Ara
1490,Arroz Blanco,Del Costal,12 500 g,46 000 $,Ara
1491,Arroz Blanco,Del Costal, 500 g,1 980 $,Ara
1492,Arroz Blanco,Diana, 500 g,1 800 $,Ara
1493,Arroz Blanco,Diana,3 000 g,8 790 $,Ara
1494,Margarina de Mesa y Cocina,Sonne, 125 g,1 000 $,Ara
1495,Mantequilla con Sal,Colanta, 250 g,4 650 $,Ara
1496,Margarina de Mesa y Cocina,Rama, 250 g,4 800 $,Ara
1497,Arroz Blanco de Muy Alta Calidad,Castellano,1 000 g,5 450 $,Ara
1498,Arroz Blanco,Del Costal,1 000 g,3 790 $,Ara
1499,Arroz Blanco,Diana,1 000 g,3 900 $,Ara
1500,Huevos A Rojos,Huevos Oro, 30 unidades,15 300 $,Ara
1501,Huevos A Rojos,Del Canasto, 30 unidades,5 900 $,Ara
1502,Huevos AA Rojos,Del Canasto, 12 unidades,3 300 $,Ara
1503,Queso Crema,Colanta, 230 g,3 250 $,Ara
1504,Atún en Lomitos en Agua,Costa Blanca, 170 g,3 300 $,Ara
1505,Atún en Lomitos en Aceite,Costa Blanca, 170 g,3 300 $,Ara
1506,Atún en Lomitos en Aceite,Van Camp's, 160 g,4 200 $,Ara
1507,Espaguetis,Doria, 500 g, 100 $,Ara
1508,Espaguetis,Doria, 250 g,1 490 $,Ara
1509,Arroz Integral,Castellano,1 000 g,5 450 $,Ara
1510,Arroz Oriental,La Pitadora, 400 g,6 750 $,Ara
1511,Salsa de Tomate,Bassi, 400 g,2 000 $,Ara
1512,Sal Marina,Refisal, 800 g,2 400 $,Ara
1513,Sal Común,Refisal,1 000 g,1 000 $,Ara
1514,Sal Común,Refisal, 130 g, 750 $,Ara
1515,Harina de Trigo,La Oz, 500 g, 900 $,Ara
1516,Chocolate Esparcible,Nuss Milk, 350 g,8 000 $,Ara
1517,Lentejas,Del Costal, 500 g,2 250 $,Ara
1518,Harina de Maíz Blanca,Pan,1 000 g,2 900 $,Ara
1519,Harina de Maíz Blanca,La Oz,1 000 g,3 800 $,Ara
1520,Harina de Maíz Blanca,La Oz, 500 g,1 200 $,Ara
1521,Harina de Maíz Amarilla,La Oz, 500 g,1 350 $,Ara
1522,Harina de Maíz Amarilla,La Oz,1 000 g,3 600 $,Ara
1523,Panela Redonda,Panela Tradición, 835 g,3 150 $,Ara
1524,Salsa de Queso Cheddar,Camote, 200 g,3 100 $,Ara
1525,Mayonesa Dietética,Bassi, 400 g,3 050 $,Ara
1526,Avena en Hojuelas,Quaker, 350 g,4 900 $,Ara
1527,Avena en Hojuelas,Don Pancho, 250 g,2 250 $,Ara
1528,Arroz Achocolatado,Choco Krispis, 320 g,8 950 $,Ara
1529,Cereal Relleno,Flips, 120 g,4 100 $,Ara
1530,Granola con Frutas,Heil, 300 g,5 750 $,Ara
1531,Granola con Frutas,Heil, 300 g,5 750 $,Ara
1532,Granola,Heil, 200 g,1 800 $,Ara
1533,Granola con Pasas y Coco,Heil, 200 g,1 800 $,Ara
1534,Hojuelas Azúcaradas,Zucaritas, 300 g,7 400 $,Ara
1535,Maíz Dulce en Lata,Sembralta, 340 g,3 500 $,Ara
1536,Fríjoles Rojos Bola Roja,Del Costal, 500 g,2 900 $,Ara
1537,Fríjoles Cargamanto Rosados,Del Costal, 500 g,2 850 $,Ara
1538,Miel de Abejas,Natumiel, 345 g,6 850 $,Ara
1539,Garbanzos,Del Costal, 500 g,2 450 $,Ara
1540,Polvo para Hornear,de Ara, 80 g,4 250 $,Ara
1541,Gelatina en Polvo,Zaki, 120 g,1 950 $,Ara
1542,Pasta para Lasaña,Doria, 200 g,3 500 $,Ara
1543,Mermelada de Fresa,Glaz, 180 g,1 690 $,Ara
1544,Mermelada de Piña,Glaz, 180 g,1 690 $,Ara
1545,Mermelada de Mora,Glaz, 180 g,1 690 $,Ara
1546,Mostaza,Bassi, 180 g,1 400 $,Ara
1547,Duraznos en Almíbar,Nutivia, 820 g,5 600 $,Ara
1548,Salsa BBQ,Bassi, 200 g,2 450 $,Ara
1549,Salsa BBQ,Bassi, 180 g,1 800 $,Ara
1550,Sardinas en Tomate,Bocado de Mar, 425 g,3 950 $,Ara
1551,Vinagre Blanco,Bassi, 500 ml,1 400 $,Ara
1552,Vinagre de Frutas,Bassi, 500 ml,1 400 $,Ara
1553,Vinagre Balsámico,La Coruña, 200 ml,4 550 $,Ara
1554,Salsa de Soya,Bassi, 165 g,1 250 $,Ara
1555,Aceitunas Deshuesadas,Sembralta, 250 g,3 500 $,Ara
1556,Aceitunas Verdes Deshuesadas,Sembralta, 250 g,3 500 $,Ara
1557,Aceitunas Verdes Rellenas con Pimentón,Sembralta, 250 g,3 500 $,Ara
1558,Suero Costeño,Klaren's, 200 g,3 690 $,Ara
1559,Mayonesa y Mostaza,La Constancia, 200 g,4 300 $,Ara
